OrderID,OrderDate,CustomerID,ProductID,ProductName,CategoryID,Quantity,UnitPrice,Discount,Revenue
10358,1996-11-20,LAMAI,36,Inlagd Sill,8,20,15.2,0.050000000745058,288.7999997735024
10359,1996-11-21,SEVES,16,Pavlova,3,56,13.9,0.050000000745058,739.4799994200469
10359,1996-11-21,SEVES,31,Gorgonzola Telino,4,70,10.0,0.050000000745058,664.9999994784595
10359,1996-11-21,SEVES,60,Camembert Pierrot,4,80,27.2,0.050000000745058,2067.199998378754
10360,1996-11-22,BLONP,28,R?ssle Sauerkraut,7,30,36.4,0.0,1092.0
10360,1996-11-22,BLONP,29,Th?ringer Rostbratwurst,6,35,99.0,0.0,3465.0
10360,1996-11-22,BLONP,38,C?te de Blaye,1,10,210.8,0.0,2108.0
10360,1996-11-22,BLONP,49,Maxilaku,3,35,16.0,0.0,560.0
10360,1996-11-22,BLONP,54,Tourti?re,6,28,5.9,0.0,165.20000000000002
10361,1996-11-22,QUICK,39,Chartreuse verte,1,54,14.4,0.1000000014901161,699.8399988412857
10361,1996-11-22,QUICK,60,Camembert Pierrot,4,55,27.2,0.1000000014901161,1346.3999977707863
10362,1996-11-25,BONAP,25,NuNuCa Nu?-Nougat-Creme,3,50,11.2,0.0,560.0
10362,1996-11-25,BONAP,51,Manjimup Dried Apples,7,20,42.4,0.0,848.0
10362,1996-11-25,BONAP,54,Tourti?re,6,24,5.9,0.0,141.60000000000002
10363,1996-11-26,DRACD,31,Gorgonzola Telino,4,20,10.0,0.0,200.0
10363,1996-11-26,DRACD,75,Rh?nbr?u Klosterbier,1,12,6.2,0.0,74.4
10363,1996-11-26,DRACD,76,Lakkalik??ri,1,12,14.4,0.0,172.8
10364,1996-11-26,EASTC,69,Gudbrandsdalsost,4,30,28.8,0.0,864.0
10364,1996-11-26,EASTC,71,Flotemysost,4,5,17.2,0.0,86.0
10365,1996-11-27,ANTON,11,Queso Cabrales,4,24,16.8,0.0,403.20000000000005
10366,1996-11-28,GALED,65,Louisiana Fiery Hot Pepper Sauce,2,5,16.8,0.0,84.0
10366,1996-11-28,GALED,77,Original Frankfurter gr?ne So?e,2,5,10.4,0.0,52.0
10367,1996-11-28,VAFFE,34,Sasquatch Ale,1,36,11.2,0.0,403.2
10367,1996-11-28,VAFFE,54,Tourti?re,6,18,5.9,0.0,106.2
10367,1996-11-28,VAFFE,65,Louisiana Fiery Hot Pepper Sauce,2,15,16.8,0.0,252.0
10367,1996-11-28,VAFFE,77,Original Frankfurter gr?ne So?e,2,7,10.4,0.0,72.8
10368,1996-11-29,ERNSH,21,Sir Rodney's Scones,3,5,8.0,0.1000000014901161,35.999999940395355
10368,1996-11-29,ERNSH,28,R?ssle Sauerkraut,7,13,36.4,0.1000000014901161,425.87999929487705
10368,1996-11-29,ERNSH,57,Ravioli Angelo,5,25,15.6,0.0,390.0
10368,1996-11-29,ERNSH,64,Wimmers gute Semmelkn?del,5,35,26.6,0.1000000014901161,837.8999986127019
10369,1996-12-02,SPLIR,29,Th?ringer Rostbratwurst,6,20,99.0,0.0,1980.0
10369,1996-12-02,SPLIR,56,Gnocchi di nonna Alice,5,18,30.4,0.25,410.4
10370,1996-12-03,CHOPS,1,Chai,1,15,14.4,0.1500000059604644,183.5999987125397
10370,1996-12-03,CHOPS,64,Wimmers gute Semmelkn?del,5,30,26.6,0.0,798.0
10370,1996-12-03,CHOPS,74,Longlife Tofu,7,20,8.0,0.1500000059604644,135.9999990463257
10371,1996-12-03,LAMAI,36,Inlagd Sill,8,6,15.2,0.2000000029802322,72.95999972820282
10372,1996-12-04,QUEEN,20,Sir Rodney's Marmalade,3,12,64.8,0.25,583.1999999999999
10372,1996-12-04,QUEEN,38,C?te de Blaye,1,40,210.8,0.25,6324.0
10372,1996-12-04,QUEEN,60,Camembert Pierrot,4,70,27.2,0.25,1428.0
10372,1996-12-04,QUEEN,72,Mozzarella di Giovanni,4,42,27.8,0.25,875.7
10373,1996-12-05,HUNGO,58,Escargots de Bourgogne,8,80,10.6,0.2000000029802322,678.3999974727631
10373,1996-12-05,HUNGO,71,Flotemysost,4,50,17.2,0.2000000029802322,687.9999974370003
10374,1996-12-05,WOLZA,31,Gorgonzola Telino,4,30,10.0,0.0,300.0
10374,1996-12-05,WOLZA,58,Escargots de Bourgogne,8,15,10.6,0.0,159.0
10375,1996-12-06,HUNGC,14,Tofu,7,15,18.6,0.0,279.0
10375,1996-12-06,HUNGC,54,Tourti?re,6,10,5.9,0.0,59.0
10376,1996-12-09,MEREP,31,Gorgonzola Telino,4,42,10.0,0.050000000745058,398.9999996870757
10377,1996-12-09,SEVES,28,R?ssle Sauerkraut,7,20,36.4,0.1500000059604644,618.799995660782
10377,1996-12-09,SEVES,39,Chartreuse verte,1,20,14.4,0.1500000059604644,244.79999828338626
10378,1996-12-10,FOLKO,71,Flotemysost,4,6,17.2,0.0,103.19999999999999
10379,1996-12-11,QUEDE,41,Jack's New England Clam Chowder,8,8,7.7,0.1000000014901161,55.43999990820885
10379,1996-12-11,QUEDE,63,Vegie-spread,2,16,35.1,0.1000000014901161,505.4399991631508
10379,1996-12-11,QUEDE,65,Louisiana Fiery Hot Pepper Sauce,2,20,16.8,0.1000000014901161,302.399999499321
10380,1996-12-12,HUNGO,30,Nord-Ost Matjeshering,8,18,20.7,0.1000000014901161,335.3399994447827
10380,1996-12-12,HUNGO,53,Perth Pasties,6,20,26.2,0.1000000014901161,471.59999921917915
10380,1996-12-12,HUNGO,60,Camembert Pierrot,4,6,27.2,0.1000000014901161,146.87999975681305
10380,1996-12-12,HUNGO,70,Outback Lager,1,30,12.0,0.0,360.0
10381,1996-12-12,LILAS,74,Longlife Tofu,7,14,8.0,0.0,112.0
10382,1996-12-13,ERNSH,5,Chef Anton's Gumbo Mix,2,32,17.0,0.0,544.0
10382,1996-12-13,ERNSH,18,Carnarvon Tigers,8,9,50.0,0.0,450.0
10382,1996-12-13,ERNSH,29,Th?ringer Rostbratwurst,6,14,99.0,0.0,1386.0
10382,1996-12-13,ERNSH,33,Geitost,4,60,2.0,0.0,120.0
10382,1996-12-13,ERNSH,74,Longlife Tofu,7,50,8.0,0.0,400.0
10383,1996-12-16,AROUT,13,Konbu,8,20,4.8,0.0,96.0
10383,1996-12-16,AROUT,50,Valkoinen suklaa,3,15,13.0,0.0,195.0
10383,1996-12-16,AROUT,56,Gnocchi di nonna Alice,5,20,30.4,0.0,608.0
10384,1996-12-16,BERGS,20,Sir Rodney's Marmalade,3,28,64.8,0.0,1814.3999999999999
10384,1996-12-16,BERGS,60,Camembert Pierrot,4,15,27.2,0.0,408.0
10385,1996-12-17,SPLIR,7,Uncle Bob's Organic Dried Pears,7,10,24.0,0.2000000029802322,191.99999928474426
10385,1996-12-17,SPLIR,60,Camembert Pierrot,4,20,27.2,0.2000000029802322,435.19999837875366
10385,1996-12-17,SPLIR,68,Scottish Longbreads,3,8,10.0,0.2000000029802322,63.99999976158142
10386,1996-12-18,FAMIA,24,Guaran? Fant?stica,1,15,3.6,0.0,54.0
10386,1996-12-18,FAMIA,34,Sasquatch Ale,1,10,11.2,0.0,112.0
10387,1996-12-18,SANTG,24,Guaran? Fant?stica,1,15,3.6,0.0,54.0
10387,1996-12-18,SANTG,28,R?ssle Sauerkraut,7,6,36.4,0.0,218.39999999999998
10387,1996-12-18,SANTG,59,Raclette Courdavault,4,12,44.0,0.0,528.0
10387,1996-12-18,SANTG,71,Flotemysost,4,15,17.2,0.0,258.0
10388,1996-12-19,SEVES,45,Rogede sild,8,15,7.6,0.2000000029802322,91.19999966025352
10388,1996-12-19,SEVES,52,Filo Mix,5,20,5.6,0.2000000029802322,89.59999966621399
10388,1996-12-19,SEVES,53,Perth Pasties,6,40,26.2,0.0,1048.0
10389,1996-12-20,BOTTM,10,Ikura,8,16,24.8,0.0,396.8
10389,1996-12-20,BOTTM,55,P?t? chinois,6,15,19.2,0.0,288.0
10389,1996-12-20,BOTTM,62,Tarte au sucre,3,20,39.4,0.0,788.0
10389,1996-12-20,BOTTM,70,Outback Lager,1,30,12.0,0.0,360.0
10390,1996-12-23,ERNSH,31,Gorgonzola Telino,4,60,10.0,0.1000000014901161,539.9999991059303
10390,1996-12-23,ERNSH,35,Steeleye Stout,1,40,14.4,0.1000000014901161,518.3999991416931
10390,1996-12-23,ERNSH,46,Spegesild,8,45,9.6,0.0,432.0
10390,1996-12-23,ERNSH,72,Mozzarella di Giovanni,4,24,27.8,0.1000000014901161,600.4799990057945
10391,1996-12-23,DRACD,13,Konbu,8,18,4.8,0.0,86.39999999999999
10392,1996-12-24,PICCO,69,Gudbrandsdalsost,4,50,28.8,0.0,1440.0
10393,1996-12-25,SAVEA,2,Chang,1,25,15.2,0.25,285.0
10393,1996-12-25,SAVEA,14,Tofu,7,42,18.6,0.25,585.9000000000001
10393,1996-12-25,SAVEA,25,NuNuCa Nu?-Nougat-Creme,3,7,11.2,0.25,58.8
10393,1996-12-25,SAVEA,26,Gumb?r Gummib?rchen,3,70,24.9,0.25,1307.25
10393,1996-12-25,SAVEA,31,Gorgonzola Telino,4,32,10.0,0.0,320.0
10394,1996-12-25,HUNGC,13,Konbu,8,10,4.8,0.0,48.0
10394,1996-12-25,HUNGC,62,Tarte au sucre,3,10,39.4,0.0,394.0
10395,1996-12-26,HILAA,46,Spegesild,8,28,9.6,0.1000000014901161,241.9199995994568
10395,1996-12-26,HILAA,53,Perth Pasties,6,70,26.2,0.1000000014901161,1650.599997267127
10395,1996-12-26,HILAA,69,Gudbrandsdalsost,4,8,28.8,0.0,230.4
10396,1996-12-27,FRANK,23,Tunnbr?d,5,40,7.2,0.0,288.0
10396,1996-12-27,FRANK,71,Flotemysost,4,60,17.2,0.0,1032.0
10396,1996-12-27,FRANK,72,Mozzarella di Giovanni,4,21,27.8,0.0,583.8000000000001
10397,1996-12-27,PRINI,21,Sir Rodney's Scones,3,10,8.0,0.1500000059604644,67.99999952316286
10397,1996-12-27,PRINI,51,Manjimup Dried Apples,7,18,42.4,0.1500000059604644,648.7199954509736
10398,1996-12-30,SAVEA,35,Steeleye Stout,1,30,14.4,0.0,432.0
10398,1996-12-30,SAVEA,55,P?t? chinois,6,120,19.2,0.1000000014901161,2073.5999965667725
10399,1996-12-31,VAFFE,68,Scottish Longbreads,3,60,10.0,0.0,600.0
10399,1996-12-31,VAFFE,71,Flotemysost,4,30,17.2,0.0,516.0
10399,1996-12-31,VAFFE,76,Lakkalik??ri,1,35,14.4,0.0,504.0
10399,1996-12-31,VAFFE,77,Original Frankfurter gr?ne So?e,2,14,10.4,0.0,145.6
10400,1997-01-01,EASTC,29,Th?ringer Rostbratwurst,6,21,99.0,0.0,2079.0
10400,1997-01-01,EASTC,35,Steeleye Stout,1,35,14.4,0.0,504.0
10400,1997-01-01,EASTC,49,Maxilaku,3,30,16.0,0.0,480.0
10401,1997-01-01,RATTC,30,Nord-Ost Matjeshering,8,18,20.7,0.0,372.59999999999997
10401,1997-01-01,RATTC,56,Gnocchi di nonna Alice,5,70,30.4,0.0,2128.0
10401,1997-01-01,RATTC,65,Louisiana Fiery Hot Pepper Sauce,2,20,16.8,0.0,336.0
10401,1997-01-01,RATTC,71,Flotemysost,4,60,17.2,0.0,1032.0
10402,1997-01-02,ERNSH,23,Tunnbr?d,5,60,7.2,0.0,432.0
10402,1997-01-02,ERNSH,63,Vegie-spread,2,65,35.1,0.0,2281.5
10403,1997-01-03,ERNSH,16,Pavlova,3,21,13.9,0.1500000059604644,248.11499826014048
10403,1997-01-03,ERNSH,48,Chocolade,3,70,10.2,0.1500000059604644,606.8999957442285
10404,1997-01-03,MAGAA,26,Gumb?r Gummib?rchen,3,30,24.9,0.050000000745058,709.6499994434417
10404,1997-01-03,MAGAA,42,Singaporean Hokkien Fried Mee,5,40,11.2,0.050000000745058,425.59999966621405
10404,1997-01-03,MAGAA,49,Maxilaku,3,30,16.0,0.050000000745058,455.9999996423722
10405,1997-01-06,LINOD,3,Aniseed Syrup,2,50,8.0,0.0,400.0
10406,1997-01-07,QUEEN,1,Chai,1,10,14.4,0.0,144.0
10406,1997-01-07,QUEEN,21,Sir Rodney's Scones,3,30,8.0,0.1000000014901161,215.99999964237213
10406,1997-01-07,QUEEN,28,R?ssle Sauerkraut,7,42,36.4,0.1000000014901161,1375.9199977219105
10406,1997-01-07,QUEEN,36,Inlagd Sill,8,5,15.2,0.1000000014901161,68.39999988675117
10406,1997-01-07,QUEEN,40,Boston Crab Meat,8,2,14.7,0.1000000014901161,26.459999956190586
10407,1997-01-07,OTTIK,11,Queso Cabrales,4,30,16.8,0.0,504.0
10407,1997-01-07,OTTIK,69,Gudbrandsdalsost,4,15,28.8,0.0,432.0
10407,1997-01-07,OTTIK,71,Flotemysost,4,15,17.2,0.0,258.0
10408,1997-01-08,FOLIG,37,Gravad lax,8,10,20.8,0.0,208.0
10408,1997-01-08,FOLIG,54,Tourti?re,6,6,5.9,0.0,35.400000000000006
10408,1997-01-08,FOLIG,62,Tarte au sucre,3,35,39.4,0.0,1379.0
10409,1997-01-09,OCEAN,14,Tofu,7,12,18.6,0.0,223.20000000000002
10409,1997-01-09,OCEAN,21,Sir Rodney's Scones,3,12,8.0,0.0,96.0
10410,1997-01-10,BOTTM,33,Geitost,4,49,2.0,0.0,98.0
10410,1997-01-10,BOTTM,59,Raclette Courdavault,4,16,44.0,0.0,704.0
10411,1997-01-10,BOTTM,41,Jack's New England Clam Chowder,8,25,7.7,0.2000000029802322,153.9999994263053
10411,1997-01-10,BOTTM,44,Gula Malacca,2,40,15.5,0.2000000029802322,495.999998152256
10411,1997-01-10,BOTTM,59,Raclette Courdavault,4,9,44.0,0.2000000029802322,316.79999881982803
10412,1997-01-13,WARTH,14,Tofu,7,20,18.6,0.1000000014901161,334.7999994456768
10413,1997-01-14,LAMAI,1,Chai,1,24,14.4,0.0,345.6
10413,1997-01-14,LAMAI,62,Tarte au sucre,3,40,39.4,0.0,1576.0
10413,1997-01-14,LAMAI,76,Lakkalik??ri,1,14,14.4,0.0,201.6
10414,1997-01-14,FAMIA,19,Teatime Chocolate Biscuits,3,18,7.3,0.050000000745058,124.82999990209939
10414,1997-01-14,FAMIA,33,Geitost,4,50,2.0,0.0,100.0
10415,1997-01-15,HUNGC,17,Alice Mutton,6,2,31.2,0.0,62.4
10415,1997-01-15,HUNGC,33,Geitost,4,20,2.0,0.0,40.0
10416,1997-01-16,WARTH,19,Teatime Chocolate Biscuits,3,20,7.3,0.0,146.0
10416,1997-01-16,WARTH,53,Perth Pasties,6,10,26.2,0.0,262.0
10416,1997-01-16,WARTH,57,Ravioli Angelo,5,20,15.6,0.0,312.0
10417,1997-01-16,SIMOB,38,C?te de Blaye,1,50,210.8,0.0,10540.0
10417,1997-01-16,SIMOB,46,Spegesild,8,2,9.6,0.25,14.399999999999999
10417,1997-01-16,SIMOB,68,Scottish Longbreads,3,36,10.0,0.25,270.0
10417,1997-01-16,SIMOB,77,Original Frankfurter gr?ne So?e,2,35,10.4,0.0,364.0
10418,1997-01-17,QUICK,2,Chang,1,60,15.2,0.0,912.0
10418,1997-01-17,QUICK,47,Zaanse koeken,3,55,7.6,0.0,418.0
10418,1997-01-17,QUICK,61,Sirop d'?rable,2,16,22.8,0.0,364.8
10418,1997-01-17,QUICK,74,Longlife Tofu,7,15,8.0,0.0,120.0
10419,1997-01-20,RICSU,60,Camembert Pierrot,4,60,27.2,0.050000000745058,1550.3999987840655
10419,1997-01-20,RICSU,69,Gudbrandsdalsost,4,20,28.8,0.050000000745058,547.1999995708467
10420,1997-01-21,WELLI,9,Mishi Kobe Niku,6,20,77.6,0.1000000014901161,1396.7999976873398
10420,1997-01-21,WELLI,13,Konbu,8,2,4.8,0.1000000014901161,8.639999985694885
10420,1997-01-21,WELLI,70,Outback Lager,1,8,12.0,0.1000000014901161,86.39999985694885
10420,1997-01-21,WELLI,73,R?d Kaviar,8,20,12.0,0.1000000014901161,215.99999964237213
10421,1997-01-21,QUEDE,19,Teatime Chocolate Biscuits,3,4,7.3,0.1500000059604644,24.81999982595444
10421,1997-01-21,QUEDE,26,Gumb?r Gummib?rchen,3,30,24.9,0.0,747.0
10421,1997-01-21,QUEDE,53,Perth Pasties,6,15,26.2,0.1500000059604644,334.0499976575375
10421,1997-01-21,QUEDE,77,Original Frankfurter gr?ne So?e,2,10,10.4,0.1500000059604644,88.39999938011171
10422,1997-01-22,FRANS,26,Gumb?r Gummib?rchen,3,2,24.9,0.0,49.8
10423,1997-01-23,GOURL,31,Gorgonzola Telino,4,14,10.0,0.0,140.0
10423,1997-01-23,GOURL,59,Raclette Courdavault,4,20,44.0,0.0,880.0
10424,1997-01-23,MEREP,35,Steeleye Stout,1,60,14.4,0.2000000029802322,691.1999974250793
10424,1997-01-23,MEREP,38,C?te de Blaye,1,49,210.8,0.2000000029802322,8263.359969216586
10424,1997-01-23,MEREP,68,Scottish Longbreads,3,30,10.0,0.2000000029802322,239.99999910593033
10425,1997-01-24,LAMAI,55,P?t? chinois,6,10,19.2,0.25,144.0
10425,1997-01-24,LAMAI,76,Lakkalik??ri,1,20,14.4,0.25,216.0
10426,1997-01-27,GALED,56,Gnocchi di nonna Alice,5,5,30.4,0.0,152.0
10426,1997-01-27,GALED,64,Wimmers gute Semmelkn?del,5,7,26.6,0.0,186.20000000000002
10427,1997-01-27,PICCO,14,Tofu,7,35,18.6,0.0,651.0
10428,1997-01-28,REGGC,46,Spegesild,8,20,9.6,0.0,192.0
10429,1997-01-29,HUNGO,50,Valkoinen suklaa,3,40,13.0,0.0,520.0
10429,1997-01-29,HUNGO,63,Vegie-spread,2,35,35.1,0.25,921.375
10430,1997-01-30,ERNSH,17,Alice Mutton,6,45,31.2,0.2000000029802322,1123.199995815754
10430,1997-01-30,ERNSH,21,Sir Rodney's Scones,3,50,8.0,0.0,400.0
10430,1997-01-30,ERNSH,56,Gnocchi di nonna Alice,5,30,30.4,0.0,912.0
10430,1997-01-30,ERNSH,59,Raclette Courdavault,4,70,44.0,0.2000000029802322,2463.9999908208847
10431,1997-01-30,BOTTM,17,Alice Mutton,6,50,31.2,0.25,1170.0
10431,1997-01-30,BOTTM,40,Boston Crab Meat,8,50,14.7,0.25,551.25
10431,1997-01-30,BOTTM,47,Zaanse koeken,3,30,7.6,0.25,171.0
10432,1997-01-31,SPLIR,26,Gumb?r Gummib?rchen,3,10,24.9,0.0,249.0
10432,1997-01-31,SPLIR,54,Tourti?re,6,40,5.9,0.0,236.0
10433,1997-02-03,PRINI,56,Gnocchi di nonna Alice,5,28,30.4,0.0,851.1999999999999
10434,1997-02-03,FOLKO,11,Queso Cabrales,4,6,16.8,0.0,100.80000000000001
10434,1997-02-03,FOLKO,76,Lakkalik??ri,1,18,14.4,0.1500000059604644,220.31999845504762
10435,1997-02-04,CONSH,2,Chang,1,10,15.2,0.0,152.0
10435,1997-02-04,CONSH,22,Gustaf's Kn?ckebr?d,5,12,16.8,0.0,201.60000000000002
10435,1997-02-04,CONSH,72,Mozzarella di Giovanni,4,10,27.8,0.0,278.0
10436,1997-02-05,BLONP,46,Spegesild,8,5,9.6,0.0,48.0
10436,1997-02-05,BLONP,56,Gnocchi di nonna Alice,5,40,30.4,0.1000000014901161,1094.3999981880188
10436,1997-02-05,BLONP,64,Wimmers gute Semmelkn?del,5,30,26.6,0.1000000014901161,718.1999988108873
10436,1997-02-05,BLONP,75,Rh?nbr?u Klosterbier,1,24,6.2,0.1000000014901161,133.91999977827072
10437,1997-02-05,WARTH,53,Perth Pasties,6,15,26.2,0.0,393.0
10438,1997-02-06,TOMSP,19,Teatime Chocolate Biscuits,3,15,7.3,0.2000000029802322,87.59999967366457
10438,1997-02-06,TOMSP,34,Sasquatch Ale,1,20,11.2,0.2000000029802322,179.19999933242798
10438,1997-02-06,TOMSP,57,Ravioli Angelo,5,15,15.6,0.2000000029802322,187.19999930262566
10439,1997-02-07,MEREP,12,Queso Manchego La Pastora,4,15,30.4,0.0,456.0
10439,1997-02-07,MEREP,16,Pavlova,3,16,13.9,0.0,222.4
10439,1997-02-07,MEREP,64,Wimmers gute Semmelkn?del,5,6,26.6,0.0,159.60000000000002
10439,1997-02-07,MEREP,74,Longlife Tofu,7,30,8.0,0.0,240.0
10440,1997-02-10,SAVEA,2,Chang,1,45,15.2,0.1500000059604644,581.3999959230424
10440,1997-02-10,SAVEA,16,Pavlova,3,49,13.9,0.1500000059604644,578.9349959403278
10440,1997-02-10,SAVEA,29,Th?ringer Rostbratwurst,6,24,99.0,0.1500000059604644,2019.5999858379366
10440,1997-02-10,SAVEA,61,Sirop d'?rable,2,90,22.8,0.1500000059604644,1744.1999877691271
10441,1997-02-10,OLDWO,27,Schoggi Schokolade,3,50,35.1,0.0,1755.0
10442,1997-02-11,ERNSH,11,Queso Cabrales,4,30,16.8,0.0,504.0
10442,1997-02-11,ERNSH,54,Tourti?re,6,80,5.9,0.0,472.0
10442,1997-02-11,ERNSH,66,Louisiana Hot Spiced Okra,2,60,13.6,0.0,816.0
10443,1997-02-12,REGGC,11,Queso Cabrales,4,6,16.8,0.2000000029802322,80.6399996995926
10443,1997-02-12,REGGC,28,R?ssle Sauerkraut,7,12,36.4,0.0,436.79999999999995
10444,1997-02-12,BERGS,17,Alice Mutton,6,10,31.2,0.0,312.0
10444,1997-02-12,BERGS,26,Gumb?r Gummib?rchen,3,15,24.9,0.0,373.5
10444,1997-02-12,BERGS,35,Steeleye Stout,1,8,14.4,0.0,115.2
10444,1997-02-12,BERGS,41,Jack's New England Clam Chowder,8,30,7.7,0.0,231.0
10445,1997-02-13,BERGS,39,Chartreuse verte,1,6,14.4,0.0,86.4
10445,1997-02-13,BERGS,54,Tourti?re,6,15,5.9,0.0,88.5
10446,1997-02-14,TOMSP,19,Teatime Chocolate Biscuits,3,12,7.3,0.1000000014901161,78.83999986946583
10446,1997-02-14,TOMSP,24,Guaran? Fant?stica,1,20,3.6,0.1000000014901161,64.79999989271164
10446,1997-02-14,TOMSP,31,Gorgonzola Telino,4,3,10.0,0.1000000014901161,26.999999955296516
10446,1997-02-14,TOMSP,52,Filo Mix,5,15,5.6,0.1000000014901161,75.59999987483025
10447,1997-02-14,RICAR,19,Teatime Chocolate Biscuits,3,40,7.3,0.0,292.0
10447,1997-02-14,RICAR,65,Louisiana Fiery Hot Pepper Sauce,2,35,16.8,0.0,588.0
10447,1997-02-14,RICAR,71,Flotemysost,4,2,17.2,0.0,34.4
10448,1997-02-17,RANCH,26,Gumb?r Gummib?rchen,3,6,24.9,0.0,149.39999999999998
10448,1997-02-17,RANCH,40,Boston Crab Meat,8,20,14.7,0.0,294.0
10449,1997-02-18,BLONP,10,Ikura,8,14,24.8,0.0,347.2
10449,1997-02-18,BLONP,52,Filo Mix,5,20,5.6,0.0,112.0
10449,1997-02-18,BLONP,62,Tarte au sucre,3,35,39.4,0.0,1379.0
10450,1997-02-19,VICTE,10,Ikura,8,20,24.8,0.2000000029802322,396.7999985218048
10450,1997-02-19,VICTE,54,Tourti?re,6,6,5.9,0.2000000029802322,28.319999894499784
10451,1997-02-19,QUICK,55,P?t? chinois,6,120,19.2,0.1000000014901161,2073.5999965667725
10451,1997-02-19,QUICK,64,Wimmers gute Semmelkn?del,5,35,26.6,0.1000000014901161,837.8999986127019
10451,1997-02-19,QUICK,65,Louisiana Fiery Hot Pepper Sauce,2,28,16.8,0.1000000014901161,423.35999929904943
10451,1997-02-19,QUICK,77,Original Frankfurter gr?ne So?e,2,55,10.4,0.1000000014901161,514.7999991476536
10452,1997-02-20,SAVEA,28,R?ssle Sauerkraut,7,15,36.4,0.0,546.0
10452,1997-02-20,SAVEA,44,Gula Malacca,2,100,15.5,0.050000000745058,1472.4999988451602
10453,1997-02-21,AROUT,48,Chocolade,3,15,10.2,0.1000000014901161,137.69999977201223
10453,1997-02-21,AROUT,70,Outback Lager,1,25,12.0,0.1000000014901161,269.99999955296516
10454,1997-02-21,LAMAI,16,Pavlova,3,20,13.9,0.2000000029802322,222.39999917149544
10454,1997-02-21,LAMAI,33,Geitost,4,20,2.0,0.2000000029802322,31.99999988079071
10454,1997-02-21,LAMAI,46,Spegesild,8,10,9.6,0.2000000029802322,76.7999997138977
10455,1997-02-24,WARTH,39,Chartreuse verte,1,20,14.4,0.0,288.0
10455,1997-02-24,WARTH,53,Perth Pasties,6,50,26.2,0.0,1310.0
10455,1997-02-24,WARTH,61,Sirop d'?rable,2,25,22.8,0.0,570.0
10455,1997-02-24,WARTH,71,Flotemysost,4,30,17.2,0.0,516.0
10456,1997-02-25,KOENE,21,Sir Rodney's Scones,3,40,8.0,0.1500000059604644,271.9999980926514
10456,1997-02-25,KOENE,49,Maxilaku,3,21,16.0,0.1500000059604644,285.599997997284
10457,1997-02-25,KOENE,59,Raclette Courdavault,4,36,44.0,0.0,1584.0
10458,1997-02-26,SUPRD,26,Gumb?r Gummib?rchen,3,30,24.9,0.0,747.0
10458,1997-02-26,SUPRD,28,R?ssle Sauerkraut,7,30,36.4,0.0,1092.0
10458,1997-02-26,SUPRD,43,Ipoh Coffee,1,20,36.8,0.0,736.0
10458,1997-02-26,SUPRD,56,Gnocchi di nonna Alice,5,15,30.4,0.0,456.0
10458,1997-02-26,SUPRD,71,Flotemysost,4,50,17.2,0.0,860.0
10459,1997-02-27,VICTE,7,Uncle Bob's Organic Dried Pears,7,16,24.0,0.050000000745058,364.79999971389776
10459,1997-02-27,VICTE,46,Spegesild,8,20,9.6,0.050000000745058,182.39999985694888
10459,1997-02-27,VICTE,72,Mozzarella di Giovanni,4,40,27.8,0.0,1112.0
10460,1997-02-28,FOLKO,68,Scottish Longbreads,3,21,10.0,0.25,157.5
10460,1997-02-28,FOLKO,75,Rh?nbr?u Klosterbier,1,4,6.2,0.25,18.6
10461,1997-02-28,LILAS,21,Sir Rodney's Scones,3,40,8.0,0.25,240.0
10461,1997-02-28,LILAS,30,Nord-Ost Matjeshering,8,28,20.7,0.25,434.70000000000005
10461,1997-02-28,LILAS,55,P?t? chinois,6,60,19.2,0.25,864.0
10462,1997-03-03,CONSH,13,Konbu,8,1,4.8,0.0,4.8
10462,1997-03-03,CONSH,23,Tunnbr?d,5,21,7.2,0.0,151.20000000000002
10463,1997-03-04,SUPRD,19,Teatime Chocolate Biscuits,3,21,7.3,0.0,153.29999999999998
10463,1997-03-04,SUPRD,42,Singaporean Hokkien Fried Mee,5,50,11.2,0.0,560.0
10464,1997-03-04,FURIB,4,Chef Anton's Cajun Seasoning,2,16,17.6,0.2000000029802322,225.2799991607666
10464,1997-03-04,FURIB,43,Ipoh Coffee,1,3,36.8,0.0,110.39999999999999
10464,1997-03-04,FURIB,56,Gnocchi di nonna Alice,5,30,30.4,0.2000000029802322,729.5999972820282
10464,1997-03-04,FURIB,60,Camembert Pierrot,4,20,27.2,0.0,544.0
10465,1997-03-05,VAFFE,24,Guaran? Fant?stica,1,25,3.6,0.0,90.0
10465,1997-03-05,VAFFE,29,Th?ringer Rostbratwurst,6,18,99.0,0.1000000014901161,1603.799997344613
10465,1997-03-05,VAFFE,40,Boston Crab Meat,8,20,14.7,0.0,294.0
10465,1997-03-05,VAFFE,45,Rogede sild,8,30,7.6,0.1000000014901161,205.19999966025352
10465,1997-03-05,VAFFE,50,Valkoinen suklaa,3,25,13.0,0.0,325.0
10466,1997-03-06,COMMI,11,Queso Cabrales,4,10,16.8,0.0,168.0
10466,1997-03-06,COMMI,46,Spegesild,8,5,9.6,0.0,48.0
10467,1997-03-06,MAGAA,24,Guaran? Fant?stica,1,28,3.6,0.0,100.8
10467,1997-03-06,MAGAA,25,NuNuCa Nu?-Nougat-Creme,3,12,11.2,0.0,134.39999999999998
10468,1997-03-07,KOENE,30,Nord-Ost Matjeshering,8,8,20.7,0.0,165.6
